transaction_id,card_number,merchant_name,amount_usd,amount_cad,currency,conversion_rate,transaction_date,mcc_code,mcc_description,transaction_code,employee_id,employee_name,department,manager_id,job_level,approval_status,expense_report_id,ai_risk_score,ai_category,policy_flag,flag_reason,severity,receipt_url,trip_id,is_pre_authorized
TXN-001774,****-****-****-4008,TIM HORTONS #882,17.9,24.68,USD,1.379,2026-01-21 10:22:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001774.pdf,,True
TXN-000442,****-****-****-4007,PETRO-CANADA 8821,161.21,222.31,USD,1.379,2026-01-21 10:31:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000442.pdf,,True
TXN-000844,****-****-****-4006,MCDONALDS DT QPS,40.12,55.33,USD,1.379,2026-01-21 10:49:00,5812,Eating Places & Restaurants,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000844.pdf,,True
TXN-002036,****-****-****-4009,A&W STORE 551,44.28,61.06,USD,1.379,2026-01-21 12:42:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002036.pdf,,True
TXN-000145,****-****-****-4002,STAPLES #112,20.98,28.93,USD,1.379,2026-01-21 13:24:00,5943,Stationery & Writing Supplies,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000145.pdf,,True
TXN-002063,****-****-****-4007,ROGERS WIRELESS,71.58,98.71,USD,1.379,2026-01-21 15:47:00,5734,Computer Software Stores,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002063.pdf,,True
TXN-001046,****-****-****-4008,BOSTON PIZZA 12,23.83,32.86,USD,1.379,2026-01-21 16:05:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001046.pdf,,True
TXN-001193,****-****-****-4006,STAPLES #112,95.89,132.23,USD,1.379,2026-01-21 17:52:00,5943,Stationery & Writing Supplies,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001193.pdf,,True
TXN-000139,****-****-****-4004,BOSTON PIZZA 12,11.56,15.94,USD,1.379,2026-01-21 20:37:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000139.pdf,,True
TXN-003286,****-****-****-4009,A&W STORE 551,30.66,42.28,USD,1.379,2026-01-21 21:03:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003286.pdf,,True
TXN-002126,****-****-****-4009,FLYING J #771,38.75,53.44,USD,1.379,2026-01-21 21:16:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002126.pdf,,True
TXN-002133,****-****-****-4008,TIM HORTONS #882,18.45,25.44,USD,1.379,2026-01-21 21:19:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002133.pdf,,True
TXN-000049,****-****-****-4006,AMAZON MKTPLACE,530.25,731.21,USD,1.379,2026-01-21 23:00:00,5111,Stationery & Office Supplies,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000049.pdf,,True
TXN-003953,****-****-****-4008,ULTRAMAR 55,37.38,51.55,USD,1.379,2026-01-22 07:12:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003953.pdf,,True
TXN-003881,****-****-****-4007,TIM HORTONS #882,5.36,7.39,USD,1.379,2026-01-22 07:38:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003881.pdf,TRIP-0261,True
TXN-003062,****-****-****-4008,SHELL DT #4421,100.14,138.09,USD,1.379,2026-01-22 07:54:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003062.pdf,,True
TXN-003012,****-****-****-4009,BOSTON PIZZA 12,20.59,28.39,USD,1.379,2026-01-22 09:37:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003012.pdf,,True
TXN-002630,****-****-****-4008,PETRO-CANADA 8821,45.77,63.12,USD,1.379,2026-01-22 11:21:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002630.pdf,,True
TXN-001001,****-****-****-4007,ROGERS WIRELESS,111.7,154.03,USD,1.379,2026-01-22 12:51:00,4814,Telecom Services,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001001.pdf,,True
TXN-002344,****-****-****-4008,SHELL DT #4421,51.38,70.85,USD,1.379,2026-01-22 13:05:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002344.pdf,,True
TXN-000871,****-****-****-4009,BOSTON PIZZA 12,62.76,86.55,USD,1.379,2026-01-22 13:10:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000871.pdf,,True
TXN-002065,****-****-****-4009,GRAND & TOY 5,13.76,18.98,USD,1.379,2026-01-22 13:29:00,5943,Stationery & Writing Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002065.pdf,,True
TXN-000741,****-****-****-4008,AMAZON MKTPLACE,37.7,51.99,USD,1.379,2026-01-22 14:13:00,5943,Stationery & Writing Supplies,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000741.pdf,,True
TXN-000430,****-****-****-4003,PETRO-CANADA 8821,33.63,46.38,USD,1.379,2026-01-22 14:25:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000430.pdf,,True
TXN-003569,****-****-****-4009,GOOGLE WORKSPACE,120.15,165.69,USD,1.379,2026-01-22 14:34:00,5734,Computer Software Stores,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003569.pdf,,True
TXN-003798,****-****-****-4008,ESSO RETAIL 113,49.63,68.44,USD,1.379,2026-01-22 15:00:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003798.pdf,,True
TXN-003880,****-****-****-4007,MCDONALDS DT QPS,6.48,8.94,USD,1.379,2026-01-22 16:40:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003880.pdf,TRIP-0261,True
TXN-001989,****-****-****-4007,WENDYS 7781,27.29,37.63,USD,1.379,2026-01-22 18:16:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001989.pdf,,True
TXN-000696,****-****-****-4007,ROADSIDE GRILL CO,42.33,58.37,USD,1.379,2026-01-22 19:02:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000696.pdf,,True
TXN-003471,****-****-****-4009,STAPLES #112,38.11,52.55,USD,1.379,2026-01-22 19:40:00,5111,Stationery & Office Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003471.pdf,,True
TXN-000993,****-****-****-4008,FLYING J #771,35.77,49.33,USD,1.379,2026-01-23 05:41:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000993.pdf,TRIP-0063,True
TXN-003136,****-****-****-4009,PETRO-CANADA 8821,57.19,78.87,USD,1.379,2026-01-23 08:52:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003136.pdf,TRIP-0204,True
TXN-003590,****-****-****-4009,ESSO RETAIL 113,123.31,170.04,USD,1.379,2026-01-23 10:07:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,PENDING,,,,,,,https://receipts.brim.example/003590.pdf,,False
TXN-003879,****-****-****-4007,COMFORT INN 442,169.25,233.4,USD,1.379,2026-01-23 11:42:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003879.pdf,TRIP-0261,True
TXN-000992,****-****-****-4008,ULTRAMAR 55,127.25,175.48,USD,1.379,2026-01-23 12:20:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000992.pdf,TRIP-0063,True
TXN-000265,****-****-****-4001,DAYS INN 209,133.74,184.43,USD,1.379,2026-01-23 13:55:00,7011,"Hotels, Motels & Resorts",TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000265.pdf,TRIP-0016,True
TXN-003253,****-****-****-4002,SHELL DT #4421,96.22,132.69,USD,1.379,2026-01-23 14:25:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003253.pdf,,True
TXN-001344,****-****-****-4001,GREEN P PARKING,9.44,13.02,USD,1.379,2026-01-23 14:45:00,7523,Parking Lots & Garages,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/001344.pdf,,True
TXN-002534,****-****-****-4007,BEST WESTERN 71,146.68,202.27,USD,1.379,2026-01-23 14:59:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002534.pdf,,True
TXN-003137,****-****-****-4009,A&W STORE 551,15.25,21.03,USD,1.379,2026-01-23 15:30:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003137.pdf,TRIP-0204,True
TXN-001185,****-****-****-4004,GREEN P PARKING,19.75,27.24,USD,1.379,2026-01-23 15:51:00,7523,Parking Lots & Garages,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001185.pdf,,True
TXN-004264,****-****-****-4001,SHELL DT #4421,56.16,77.44,USD,1.379,2026-01-23 16:08:00,5541,Service Stations,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,,TRIP-0288,True
TXN-003317,****-****-****-4009,FOUNTAIN TIRE,519.92,716.97,USD,1.379,2026-01-23 17:22:00,7538,Automotive Service Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003317.pdf,,True
TXN-001771,****-****-****-4002,GRAND & TOY 5,60.71,83.72,USD,1.379,2026-01-23 17:54:00,5111,Stationery & Office Supplies,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001771.pdf,,True
TXN-002196,****-****-****-4007,A&W STORE 551,40.96,56.48,USD,1.379,2026-01-23 18:36:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002196.pdf,,True
TXN-000767,****-****-****-4004,QUICK FUEL STOP,79.59,109.75,USD,1.379,2026-01-23 18:54:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/000767.pdf,,False
TXN-001918,****-****-****-4008,SUPER 8 MOTEL,185.73,256.12,USD,1.379,2026-01-23 18:58:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,,,True
TXN-003707,****-****-****-4009,QUICK FUEL STOP,31.06,42.83,USD,1.379,2026-01-23 19:18:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003707.pdf,,True
TXN-002418,****-****-****-4001,BOSTON PIZZA 12,18.62,25.68,USD,1.379,2026-01-23 19:46:00,5814,Fast Food Restaurants,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/002418.pdf,,True
TXN-003311,****-****-****-4003,ULTRAMAR 55,42.48,58.58,USD,1.379,2026-01-23 20:00:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003311.pdf,,True
TXN-000628,****-****-****-4007,PETRO-CANADA 8821,87.4,120.52,USD,1.379,2026-01-23 20:39:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000628.pdf,,True
TXN-000378,****-****-****-4008,ULTRAMAR 55,98.14,135.34,USD,1.379,2026-01-24 07:27:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000378.pdf,,True
TXN-003135,****-****-****-4009,SHELL DT #4421,105.74,145.82,USD,1.379,2026-01-24 09:59:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003135.pdf,TRIP-0204,True
TXN-000267,****-****-****-4001,ROADSIDE GRILL CO,17.71,24.42,USD,1.379,2026-01-24 11:08:00,5814,Fast Food Restaurants,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000267.pdf,TRIP-0016,True
TXN-002984,****-****-****-4008,A&W STORE 551,18.01,24.84,USD,1.379,2026-01-24 11:25:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002984.pdf,,True
TXN-003142,****-****-****-4009,KAL TIRE 9,266.42,367.39,USD,1.379,2026-01-24 12:17:00,7538,Automotive Service Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003142.pdf,,True
TXN-004046,****-****-****-4003,WENDYS 7781,29.78,41.07,USD,1.379,2026-01-24 12:17:00,5812,Eating Places & Restaurants,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/004046.pdf,,True
TXN-000266,****-****-****-4001,SUBWAY 40021,28.16,38.83,USD,1.379,2026-01-24 12:23:00,5814,Fast Food Restaurants,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000266.pdf,TRIP-0016,True
TXN-000362,****-****-****-4004,ROADSIDE GRILL CO,7.69,10.6,USD,1.379,2026-01-24 12:59:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000362.pdf,,True
TXN-003757,****-****-****-4004,HOLIDAY INN EXPRESS,152.44,210.21,USD,1.379,2026-01-24 13:02:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003757.pdf,,True
TXN-002576,****-****-****-4007,ROGERS WIRELESS,144.48,199.24,USD,1.379,2026-01-24 15:23:00,4814,Telecom Services,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002576.pdf,,True
TXN-001700,****-****-****-4008,AWS MEMB,67.61,93.23,USD,1.379,2026-01-24 16:07:00,5734,Computer Software Stores,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001700.pdf,,True
TXN-000276,****-****-****-4004,407 ETR TOLL,45.47,62.7,USD,1.379,2026-01-24 17:44:00,7523,Parking Lots & Garages,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000276.pdf,,True
TXN-000721,****-****-****-4007,BEST WESTERN 71,114.33,157.66,USD,1.379,2026-01-25 07:38:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,,,True
TXN-003007,****-****-****-4004,PILOT TRAVEL 209,96.79,133.47,USD,1.379,2026-01-25 07:50:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003007.pdf,,True
TXN-000920,****-****-****-4002,SHELL DT #4421,21.64,29.84,USD,1.379,2026-01-25 08:06:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000920.pdf,,True
TXN-001377,****-****-****-4009,MICROSOFT 365,66.16,91.23,USD,1.379,2026-01-25 08:15:00,4814,Telecom Services,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001377.pdf,,True
TXN-000885,****-****-****-4007,WENDYS 7781,24.7,34.06,USD,1.379,2026-01-25 10:37:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000885.pdf,,True
TXN-003134,****-****-****-4009,SUPER 8 MOTEL,93.26,128.61,USD,1.379,2026-01-25 10:47:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003134.pdf,TRIP-0204,True
TXN-000675,****-****-****-4009,PILOT TRAVEL 209,68.27,94.14,USD,1.379,2026-01-25 11:01:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-000153,****-****-****-4007,HOLIDAY INN EXPRESS,99.19,136.78,USD,1.379,2026-01-25 11:09:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000153.pdf,,True
TXN-002226,****-****-****-4004,MCDONALDS DT QPS,19.28,26.59,USD,1.379,2026-01-25 12:13:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/002226.pdf,,True
TXN-000093,****-****-****-4005,ALPHA CONSULTING GROUP,945.6,1303.98,USD,1.379,2026-01-25 13:00:00,4814,Telecom Services,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000093.pdf,,True
TXN-004265,****-****-****-4001,QUICK FUEL STOP,115.44,159.19,USD,1.379,2026-01-25 13:45:00,5172,Petroleum & Petroleum Products,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/004265.pdf,TRIP-0288,True
TXN-000851,****-****-****-4002,MIDAS AUTO 21,122.56,169.01,USD,1.379,2026-01-25 13:54:00,7538,Automotive Service Shops,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000851.pdf,,True
TXN-003773,****-****-****-4008,SUPER 8 MOTEL,97.32,134.2,USD,1.379,2026-01-25 14:55:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003773.pdf,,True
TXN-000928,****-****-****-4006,CANADIAN TIRE 445,126.33,174.21,USD,1.379,2026-01-25 14:58:00,7538,Automotive Service Shops,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000928.pdf,,True
TXN-004262,****-****-****-4001,SUPER 8 MOTEL,163.2,225.05,USD,1.379,2026-01-25 15:15:00,7011,"Hotels, Motels & Resorts",TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/004262.pdf,TRIP-0288,True
TXN-000168,****-****-****-4004,MCDONALDS DT QPS,41.57,57.33,USD,1.379,2026-01-25 15:27:00,5814,Fast Food Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000168.pdf,,True
TXN-000516,****-****-****-4004,GOOGLE WORKSPACE,56.55,77.98,USD,1.379,2026-01-25 16:58:00,5734,Computer Software Stores,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000516.pdf,,True
TXN-003208,****-****-****-4005,AMAZON MKTPLACE,20.34,28.05,USD,1.379,2026-01-25 17:10:00,5943,Stationery & Writing Supplies,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/003208.pdf,,True
TXN-000164,****-****-****-4007,PETRO-CANADA 8821,122.6,169.07,USD,1.379,2026-01-25 17:41:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000164.pdf,TRIP-0007,True
TXN-002959,****-****-****-4009,MCDONALDS DT QPS,10.95,15.1,USD,1.379,2026-01-25 18:20:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002959.pdf,TRIP-0193,True
TXN-002454,****-****-****-4003,HOLIDAY INN EXPRESS,264.92,365.32,USD,1.379,2026-01-25 18:34:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002454.pdf,TRIP-0159,True
TXN-000648,****-****-****-4009,PETRO-CANADA 8821,94.13,129.81,USD,1.379,2026-01-25 18:56:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000648.pdf,,True
TXN-003295,****-****-****-4003,PETRO-CANADA 8821,90.5,124.8,USD,1.379,2026-01-25 19:45:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003295.pdf,,True
TXN-001962,****-****-****-4003,GREEN P PARKING,6.81,9.39,USD,1.379,2026-01-25 19:49:00,7523,Parking Lots & Garages,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001962.pdf,,True
TXN-003819,****-****-****-4004,ULTRAMAR 55,211.08,291.08,USD,1.379,2026-01-25 20:15:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003819.pdf,,True
TXN-001354,****-****-****-4003,ESSO RETAIL 113,74.16,102.27,USD,1.379,2026-01-25 20:38:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001354.pdf,,True
TXN-000763,****-****-****-4007,ROADSIDE GRILL CO,10.86,14.98,USD,1.379,2026-01-25 20:57:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000763.pdf,,True
TXN-003608,****-****-****-4009,PETRO-CANADA 8821,135.14,186.36,USD,1.379,2026-01-25 21:34:00,5172,Petroleum & Petroleum Products,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003608.pdf,,True
TXN-000650,****-****-****-4009,STAPLES #112,36.01,49.66,USD,1.379,2026-01-25 21:40:00,5943,Stationery & Writing Supplies,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000650.pdf,,True
TXN-002749,****-****-****-4007,PILOT TRAVEL 209,169.92,234.32,USD,1.379,2026-01-26 07:06:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002749.pdf,,True
TXN-001074,****-****-****-4003,HOLIDAY INN EXPRESS,105.38,145.32,USD,1.379,2026-01-26 07:09:00,7011,"Hotels, Motels & Resorts",TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001074.pdf,TRIP-0070,True
TXN-001719,****-****-****-4007,HOME DEPOT 88,92.95,128.18,USD,1.379,2026-01-26 07:14:00,5045,Computers & Peripherals,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/001719.pdf,,False
TXN-002836,****-****-****-4004,QUICK FUEL STOP,108.37,149.44,USD,1.379,2026-01-26 07:32:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,PENDING,,,,,,,https://receipts.brim.example/002836.pdf,,False
